ticker,currency,company_name,exchange,exchange_short,timezone
BXC,USD,BlueLinx Holdings Inc.,New York Stock Exchange,NYSE,America/New_York
MNRL,USD,"Brigham Minerals, Inc.",New York Stock Exchange,NYSE,America/New_York
BPL,USD,"Buckeye Partners, L.P.",New York Stock Exchange,NYSE,America/New_York
CACI,USD,CACI International Inc,New York Stock Exchange,NYSE,America/New_York
COF-P,USD,CAP ONE FINL CO/PFD SH,New York Stock Exchange,NYSE,America/New_York
CMS,USD,CMS Energy Corporation,New York Stock Exchange,NYSE,America/New_York
CVS,USD,CVS Health Corporation,New York Stock Exchange,NYSE,America/New_York
CADE,USD,Cadence Bancorporation,New York Stock Exchange,NYSE,America/New_York
CPRI,USD,Capri Holdings Limited,New York Stock Exchange,NYSE,America/New_York
CSLT,USD,"Castlight Health, Inc.",New York Stock Exchange,NYSE,America/New_York
CHAP,USD,"Chaparral Energy, Inc.",New York Stock Exchange,NYSE,America/New_York
CHRA,USD,"Charah Solutions, Inc.",New York Stock Exchange,NYSE,America/New_York
CCC,USD,Churchill Capital Corp,New York Stock Exchange,NYSE,America/New_York
CIO,USD,"City Office REIT, Inc.",New York Stock Exchange,NYSE,America/New_York
CLD,USD,Cloud Peak Energy Inc.,New York Stock Exchange,NYSE,America/New_York
CCH,USD,Collier Creek Holdings,New York Stock Exchange,NYSE,America/New_York
CCZ,USD,Comcast Holdings Corp.,New York Stock Exchange,NYSE,America/New_York
CLB,USD,Core Laboratories N.V.,New York Stock Exchange,NYSE,America/New_York
CPLG,USD,CorePoint Lodging Inc.,New York Stock Exchange,NYSE,America/New_York
CS,USD,Credit Suisse Group AG,New York Stock Exchange,NYSE,America/New_York
DXC,USD,DXC Technology Company,New York Stock Exchange,NYSE,America/New_York
DT,USD,DYNATRACE HOLDINGS LLC,New York Stock Exchange,NYSE,America/New_York
DVMT,USD,Dell Technologies Inc.,New York Stock Exchange,NYSE,America/New_York
DELL,USD,Dell Technologies Inc.,New York Stock Exchange,NYSE,America/New_York
DNR,USD,Denbury Resources Inc.,New York Stock Exchange,NYSE,America/New_York
PLOW,USD,"Douglas Dynamics, Inc.",New York Stock Exchange,NYSE,America/New_York
DY,USD,"Dycom Industries, Inc.",New York Stock Exchange,NYSE,America/New_York
ESE,USD,ESCO Technologies Inc.,New York Stock Exchange,NYSE,America/New_York
NPO,USD,"EnPro Industries, Inc.",New York Stock Exchange,NYSE,America/New_York
EXK,USD,Endeavour Silver Corp.,New York Stock Exchange,NYSE,America/New_York
EROS,USD,Eros International Plc,New York Stock Exchange,NYSE,America/New_York
RE,USD,"Everest Re Group, Ltd.",New York Stock Exchange,NYSE,America/New_York
FNB-E,USD,F N B CORP FL/SH SH NV,New York Stock Exchange,NYSE,America/New_York
FICO,USD,Fair Isaac Corporation,New York Stock Exchange,NYSE,America/New_York
FPI,USD,Farmland Partners Inc.,New York Stock Exchange,NYSE,America/New_York
FHI,USD,"Federated Hermes, Inc.",New York Stock Exchange,NYSE,America/New_York
FDC,USD,First Data Corporation,New York Stock Exchange,NYSE,America/New_York
FBC,USD,"Flagstar Bancorp, Inc.",New York Stock Exchange,NYSE,America/New_York
GFL,USD,GFL Environmental Inc.,New York Stock Exchange,NYSE,America/New_York
GM,USD,General Motors Company,New York Stock Exchange,NYSE,America/New_York
GWR,USD,Genesee & Wyoming Inc.,New York Stock Exchange,NYSE,America/New_York
GIL,USD,Gildan Activewear Inc.,New York Stock Exchange,NYSE,America/New_York
GNL,USD,"Global Net Lease, Inc.",New York Stock Exchange,NYSE,America/New_York
SUPV,USD,Grupo Supervielle S.A.,New York Stock Exchange,NYSE,America/New_York
TV,USD,"Grupo Televisa, S.A.B.",New York Stock Exchange,NYSE,America/New_York
GHLD,USD,Guild Holdings Company,New York Stock Exchange,NYSE,America/New_York
HCXZ,USD,"Hercules Capital, Inc.",New York Stock Exchange,NYSE,America/New_York
HTGC,USD,"Hercules Capital, Inc.",New York Stock Exchange,NYSE,America/New_York
HCXY,USD,"Hercules Capital, Inc.",New York Stock Exchange,NYSE,America/New_York
HMLP,USD,Höegh LNG Partners LP,New York Stock Exchange,NYSE,America/New_York
HIFR,USD,"InfraREIT, Inc. (REIT)",New York Stock Exchange,NYSE,America/New_York
INGR,USD,Ingredion Incorporated,New York Stock Exchange,NYSE,America/New_York
INXN,USD,InterXion Holding N.V.,New York Stock Exchange,NYSE,America/New_York
JELD,USD,"JELD-WEN Holding, Inc.",New York Stock Exchange,NYSE,America/New_York
JMPB,USD,JMP Group LLC SR NT 23,New York Stock Exchange,NYSE,America/New_York
JCAP,USD,"Jernigan Capital, Inc.",New York Stock Exchange,NYSE,America/New_York
JT,USD,Jianpu Technology Inc.,New York Stock Exchange,NYSE,America/New_York
JNPR,USD,"Juniper Networks, Inc.",New York Stock Exchange,NYSE,America/New_York
JP,USD,Jupai Holdings Limited,New York Stock Exchange,NYSE,America/New_York
JE,USD,Just Energy Group Inc.,New York Stock Exchange,NYSE,America/New_York
KRO,USD,"Kronos Worldwide, Inc.",New York Stock Exchange,NYSE,America/New_York
LPI,USD,"Laredo Petroleum, Inc.",New York Stock Exchange,NYSE,America/New_York
LXP,USD,Lexington Realty Trust,New York Stock Exchange,NYSE,America/New_York
LPT,USD,Liberty Property Trust,New York Stock Exchange,NYSE,America/New_York
LAC,USD,Lithium Americas Corp.,New York Stock Exchange,NYSE,America/New_York
LOW,USD,"Lowe's Companies, Inc.",New York Stock Exchange,NYSE,America/New_York
MN,USD,"Manning & Napier, Inc.",New York Stock Exchange,NYSE,America/New_York
MCD,USD,McDonald's Corporation,New York Stock Exchange,NYSE,America/New_York
MDLY,USD,Medley Management Inc.,New York Stock Exchange,NYSE,America/New_York
MIXT,USD,MiX Telematics Limited,New York Stock Exchange,NYSE,America/New_York
MSL,USD,"MidSouth Bancorp, Inc.",New York Stock Exchange,NYSE,America/New_York
MUR,USD,Murphy Oil Corporation,New York Stock Exchange,NYSE,America/New_York
MYE,USD,"Myers Industries, Inc.",New York Stock Exchange,NYSE,America/New_York
NC,USD,"NACCO Industries, Inc.",New York Stock Exchange,NYSE,America/New_York
NGL,USD,NGL Energy Partners LP,New York Stock Exchange,NYSE,America/New_York
NBR,USD,Nabors Industries Ltd.,New York Stock Exchange,NYSE,America/New_York
OFG-D,USD,OFG BANCORP/PFD SH S D,New York Stock Exchange,NYSE,America/New_York
OMF,USD,"OneMain Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
PHK,USD,PIMCO High Income Fund,New York Stock Exchange,NYSE,America/New_York
PQG,USD,PQ Group Holdings Inc.,New York Stock Exchange,NYSE,America/New_York
PAGS,USD,PagSeguro Digital Ltd.,New York Stock Exchange,NYSE,America/New_York
PRTY,USD,Party City Holdco Inc.,New York Stock Exchange,NYSE,America/New_York
PRT,USD,PermRock Royalty Trust,New York Stock Exchange,NYSE,America/New_York
PVTL,USD,"Pivotal Software, Inc.",New York Stock Exchange,NYSE,America/New_York
PVG,USD,Pretium Resources Inc.,New York Stock Exchange,NYSE,America/New_York
PUMP,USD,ProPetro Holding Corp.,New York Stock Exchange,NYSE,America/New_York
QTS,USD,"QTS Realty Trust, Inc.",New York Stock Exchange,NYSE,America/New_York
CTAA,USD,Qwest Corp. NT 7% 2056,New York Stock Exchange,NYSE,America/New_York
RPM,USD,RPM International Inc.,New York Stock Exchange,NYSE,America/New_York
RLGY,USD,Realogy Holdings Corp.,New York Stock Exchange,NYSE,America/New_York
COL,USD,"Rockwell Collins, Inc.",New York Stock Exchange,NYSE,America/New_York
RVT,USD,Royce Value Trust Inc.,New York Stock Exchange,NYSE,America/New_York
SCE-G,USD,SCE TR II/5.10% PFD SH,New York Stock Exchange,NYSE,America/New_York
SD,USD,"SandRidge Energy, Inc.",New York Stock Exchange,NYSE,America/New_York
SEE,USD,Sealed Air Corporation,New York Stock Exchange,NYSE,America/New_York
SWI,USD,SolarWinds Corporation,New York Stock Exchange,NYSE,America/New_York
SAH,USD,"Sonic Automotive, Inc.",New York Stock Exchange,NYSE,America/New_York
LUV,USD,Southwest Airlines Co.,New York Stock Exchange,NYSE,America/New_York
SF,USD,Stifel Financial Corp.,New York Stock Exchange,NYSE,America/New_York
STON,USD,StoneMor Partners L.P.,New York Stock Exchange,NYSE,America/New_York
SUM,USD,"Summit Materials, Inc.",New York Stock Exchange,NYSE,America/New_York
TPH,USD,"TRI Pointe Group, Inc.",New York Stock Exchange,NYSE,America/New_York
DATA,USD,"Tableau Software, Inc.",New York Stock Exchange,NYSE,America/New_York
TECK,USD,Teck Resources Limited,New York Stock Exchange,NYSE,America/New_York
TEO,USD,Telecom Argentina S.A.,New York Stock Exchange,NYSE,America/New_York
MCS,USD,The Marcus Corporation,New York Stock Exchange,NYSE,America/New_York
TSQ,USD,"Townsquare Media, Inc.",New York Stock Exchange,NYSE,America/New_York
USFD,USD,US Foods Holding Corp.,New York Stock Exchange,NYSE,America/New_York
PAY,USD,"VeriFone Systems, Inc.",New York Stock Exchange,NYSE,America/New_York
VSM,USD,"Versum Materials, Inc.",New York Stock Exchange,NYSE,America/New_York
WEC,USD,"WEC Energy Group, Inc.",New York Stock Exchange,NYSE,America/New_York
WNS,USD,WNS (Holdings) Limited,New York Stock Exchange,NYSE,America/New_York
HCC,USD,"Warrior Met Coal, Inc.",New York Stock Exchange,NYSE,America/New_York
WM,USD,"Waste Management, Inc.",New York Stock Exchange,NYSE,America/New_York
WPZ,USD,Williams Partners L.P.,New York Stock Exchange,NYSE,America/New_York
YSG,USD,Yatsen Holding Limited,New York Stock Exchange,NYSE,America/New_York
AOS,USD,A. O. Smith Corporation,New York Stock Exchange,NYSE,America/New_York
ACCO,USD,ACCO Brands Corporation,New York Stock Exchange,NYSE,America/New_York
HKIB,USD,AMTD International Inc.,New York Stock Exchange,NYSE,America/New_York
ANF,USD,Abercrombie & Fitch Co.,New York Stock Exchange,NYSE,America/New_York
GOLF,USD,Acushnet Holdings Corp.,New York Stock Exchange,NYSE,America/New_York
HIVE,USD,"Aerohive Networks, Inc.",New York Stock Exchange,NYSE,America/New_York
APU,USD,"AmeriGas Partners, L.P.",New York Stock Exchange,NYSE,America/New_York
ANFI,USD,Amira Nature Foods Ltd.,New York Stock Exchange,NYSE,America/New_York
RCUS,USD,"Arcus Biosciences, Inc.",New York Stock Exchange,NYSE,America/New_York
ARLO,USD,"Arlo Technologies, Inc.",New York Stock Exchange,NYSE,America/New_York
ARW,USD,"Arrow Electronics, Inc.",New York Stock Exchange,NYSE,America/New_York
BBX,USD,BBX Capital Corporation,New York Stock Exchange,NYSE,America/New_York
BML-G,USD,BK AMER CORP/PFD SH S 1,New York Stock Exchange,NYSE,America/New_York
BML-H,USD,BK AMER CORP/PFD SH S 2,New York Stock Exchange,NYSE,America/New_York
BML-J,USD,BK AMER CORP/PFD SH S 4,New York Stock Exchange,NYSE,America/New_York
BML-L,USD,BK AMER CORP/PFD SH S 5,New York Stock Exchange,NYSE,America/New_York
BRKA,USD,Berkshire Hathaway Inc.,New York Stock Exchange,NYSE,America/New_York
BILL,USD,"Bill.com Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
BKH,USD,Black Hills Corporation,New York Stock Exchange,NYSE,America/New_York
BXP,USD,"Boston Properties, Inc.",New York Stock Exchange,NYSE,America/New_York
BYD,USD,Boyd Gaming Corporation,New York Stock Exchange,NYSE,America/New_York
BDN,USD,Brandywine Realty Trust,New York Stock Exchange,NYSE,America/New_York
BURL,USD,"Burlington Stores, Inc.",New York Stock Exchange,NYSE,America/New_York
CAI,USD,"CAI International, Inc.",New York Stock Exchange,NYSE,America/New_York
CBS.A,USD,CBS Corporation Class A,New York Stock Exchange,NYSE,America/New_York
CTST,USD,CannTrust Holdings Inc.,New York Stock Exchange,NYSE,America/New_York
CSV,USD,"Carriage Services, Inc.",New York Stock Exchange,NYSE,America/New_York
CNK,USD,"Cinemark Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
CIVI,USD,"Civitas Solutions, Inc.",New York Stock Exchange,NYSE,America/New_York
COTV,USD,"Cotiviti Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
CWK,USD,Cushman & Wakefield plc,New York Stock Exchange,NYSE,America/New_York
CUBI,USD,"Customers Bancorp, Inc.",New York Stock Exchange,NYSE,America/New_York
DK,USD,"Delek US Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
DLPH,USD,Delphi Technologies PLC,New York Stock Exchange,NYSE,America/New_York
DSSI,USD,Diamond S Shipping Inc.,New York Stock Exchange,NYSE,America/New_York
DPLO,USD,"Diplomat Pharmacy, Inc.",New York Stock Exchange,NYSE,America/New_York
DCI,USD,"Donaldson Company, Inc.",New York Stock Exchange,NYSE,America/New_York
DVD,USD,"Dover Motorsports, Inc.",New York Stock Exchange,NYSE,America/New_York
DUK,USD,Duke Energy Corporation,New York Stock Exchange,NYSE,America/New_York
DRE,USD,Duke Realty Corporation,New York Stock Exchange,NYSE,America/New_York
DLNG,USD,Dynagas LNG Partners LP,New York Stock Exchange,NYSE,America/New_York
DLNG-PB,USD,Dynagas LNG Partners LP,New York Stock Exchange,NYSE,America/New_York
ESTE,USD,"Earthstone Energy, Inc.",New York Stock Exchange,NYSE,America/New_York
EGL,USD,"Engility Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
XOM,USD,Exxon Mobil Corporation,New York Stock Exchange,NYSE,America/New_York
FTSI,USD,"FTS International, Inc.",New York Stock Exchange,NYSE,America/New_York
FTK,USD,"Flotek Industries, Inc.",New York Stock Exchange,NYSE,America/New_York
GSL,USD,"Global Ship Lease, Inc.",New York Stock Exchange,NYSE,America/New_York
GSBD,USD,"Goldman Sachs BDC, Inc.",New York Stock Exchange,NYSE,America/New_York
GHC,USD,Graham Holdings Company,New York Stock Exchange,NYSE,America/New_York
GPT,USD,Gramercy Property Trust,New York Stock Exchange,NYSE,America/New_York
GRAM,USD,Graña y Montero S.A.A.,New York Stock Exchange,NYSE,America/New_York
HAE,USD,Haemonetics Corporation,New York Stock Exchange,NYSE,America/New_York
HP,USD,"Helmerich & Payne, Inc.",New York Stock Exchange,NYSE,America/New_York
HRC,USD,"Hill-Rom Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
VKQ,USD,Invesco Municipal Trust,New York Stock Exchange,NYSE,America/New_York
JAG,USD,Jagged Peak Energy Inc.,New York Stock Exchange,NYSE,America/New_York
KB,USD,KB Financial Group Inc.,New York Stock Exchange,NYSE,America/New_York
KL,USD,Kirkland Lake Gold Ltd.,New York Stock Exchange,NYSE,America/New_York
KRG,USD,Kite Realty Group Trust,New York Stock Exchange,NYSE,America/New_York
LC,USD,LendingClub Corporation,New York Stock Exchange,NYSE,America/New_York
RAMP,USD,"LiveRamp Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
MFV,USD,MFS Special Value Trust,New York Stock Exchange,NYSE,America/New_York
MSA,USD,MSA Safety Incorporated,New York Stock Exchange,NYSE,America/New_York
MA,USD,Mastercard Incorporated,New York Stock Exchange,NYSE,America/New_York
MAXR,USD,Maxar Technologies Inc.,New York Stock Exchange,NYSE,America/New_York
MCRN,USD,Milacron Holdings Corp.,New York Stock Exchange,NYSE,America/New_York
MLR,USD,"Miller Industries, Inc.",New York Stock Exchange,NYSE,America/New_York
MHK,USD,"Mohawk Industries, Inc.",New York Stock Exchange,NYSE,America/New_York
MOH,USD,"Molina Healthcare, Inc.",New York Stock Exchange,NYSE,America/New_York
NVGS,USD,Navigator Holdings Ltd.,New York Stock Exchange,NYSE,America/New_York
NR,USD,"Newpark Resources, Inc.",New York Stock Exchange,NYSE,America/New_York
OSH,USD,"Oak Street Health, Inc.",New York Stock Exchange,NYSE,America/New_York
OMAD,USD,One Madison Corporation,New York Stock Exchange,NYSE,America/New_York
OXM,USD,"Oxford Industries, Inc.",New York Stock Exchange,NYSE,America/New_York
PSB,USD,"PS Business Parks, Inc.",New York Stock Exchange,NYSE,America/New_York
ROYT,USD,Pacific Coast Oil Trust,New York Stock Exchange,NYSE,America/New_York
PKD,USD,Parker Drilling Company,New York Stock Exchange,NYSE,America/New_York
PEB,USD,Pebblebrook Hotel Trust,New York Stock Exchange,NYSE,America/New_York
PSXP,USD,Phillips 66 Partners LP,New York Stock Exchange,NYSE,America/New_York
DOC,USD,Physicians Realty Trust,New York Stock Exchange,NYSE,America/New_York
PJC,USD,Piper Jaffray Companies,New York Stock Exchange,NYSE,America/New_York
PII,USD,Polaris Industries Inc.,New York Stock Exchange,NYSE,America/New_York
PSTL,USD,Postal Realty Trust Inc,New York Stock Exchange,NYSE,America/New_York
CTDD,USD,Qwest Corp. 6.75% NT 57,New York Stock Exchange,NYSE,America/New_York
CTV,USD,Qwest Corp. NT 10/01/54,New York Stock Exchange,NYSE,America/New_York
RSG,USD,"Republic Services, Inc.",New York Stock Exchange,NYSE,America/New_York
SSW-D,USD,SEASPAN CORP/PFD SH S D,New York Stock Exchange,NYSE,America/New_York
STM,USD,STMicroelectronics N.V.,New York Stock Exchange,NYSE,America/New_York
PER,USD,SandRidge Permian Trust,New York Stock Exchange,NYSE,America/New_York
SIG,USD,Signet Jewelers Limited,New York Stock Exchange,NYSE,America/New_York
SON,USD,Sonoco Products Company,New York Stock Exchange,NYSE,America/New_York
SPOT,USD,Spotify Technology S.A.,New York Stock Exchange,NYSE,America/New_York
SLF,USD,Sun Life Financial Inc.,New York Stock Exchange,NYSE,America/New_York
SNV,USD,Synovus Financial Corp.,New York Stock Exchange,NYSE,America/New_York
TPGH,USD,TPG Pace Holdings Corp.,New York Stock Exchange,NYSE,America/New_York
VIV,USD,Telefônica Brasil S.A.,New York Stock Exchange,NYSE,America/New_York
BNS,USD,The Bank of Nova Scotia,New York Stock Exchange,NYSE,America/New_York
GRC,USD,The Gorman-Rupp Company,New York Stock Exchange,NYSE,America/New_York
TJX,USD,"The TJX Companies, Inc.",New York Stock Exchange,NYSE,America/New_York
DIS,USD,The Walt Disney Company,New York Stock Exchange,NYSE,America/New_York
TMST,USD,TimkenSteel Corporation,New York Stock Exchange,NYSE,America/New_York
TRNE,USD,Trine Acquisition Corp.,New York Stock Exchange,NYSE,America/New_York
UBER,USD,"Uber Technologies, Inc.",New York Stock Exchange,NYSE,America/New_York
LTN,USD,Union Acquisition Corp.,New York Stock Exchange,NYSE,America/New_York
WCN,USD,"Waste Connections, Inc.",New York Stock Exchange,NYSE,America/New_York
AHL-D,USD,ASPEN Ins HOLDI/% PFD sh,New York Stock Exchange,NYSE,America/New_York
AAP,USD,"Advance Auto Parts, Inc.",New York Stock Exchange,NYSE,America/New_York
AAV,USD,Advantage Oil & Gas Ltd.,New York Stock Exchange,NYSE,America/New_York
AED,USD,Aegon N.V. PERP CAP SECS,New York Stock Exchange,NYSE,America/New_York
ADC,USD,Agree Realty Corporation,New York Stock Exchange,NYSE,America/New_York
AXP,USD,American Express Company,New York Stock Exchange,NYSE,America/New_York
ABR,USD,"Arbor Realty Trust, Inc.",New York Stock Exchange,NYSE,America/New_York
AFI,USD,"Armstrong Flooring, Inc.",New York Stock Exchange,NYSE,America/New_York
ATO,USD,Atmos Energy Corporation,New York Stock Exchange,NYSE,America/New_York
BBAR,USD,BBVA Banco Francés S.A.,New York Stock Exchange,NYSE,America/New_York
BFR,USD,BBVA Banco Francés S.A.,New York Stock Exchange,NYSE,America/New_York
BPMP,USD,BP Midstream Partners LP,New York Stock Exchange,NYSE,America/New_York
BANC,USD,"Banc of California, Inc.",New York Stock Exchange,NYSE,America/New_York
ABX,USD,Barrick Gold Corporation,New York Stock Exchange,NYSE,America/New_York
GOLD,USD,Barrick Gold Corporation,New York Stock Exchange,NYSE,America/New_York
BERY,USD,"Berry Global Group, Inc.",New York Stock Exchange,NYSE,America/New_York
BITA,USD,Bitauto Holdings Limited,New York Stock Exchange,NYSE,America/New_York
BE,USD,Bloom Energy Corporation,New York Stock Exchange,NYSE,America/New_York
BOOT,USD,"Boot Barn Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
